Obs,Hubids,Eircode,Month,TwoHrSlot,%gas,heat_mean,heat_stddev,h_pr0-1,h_pr1-10,h_pr10-20,h_pr20-30,h_pr30-40,h_pr40-50,h_pr50-60,h_pr60-70,h_pr70-80,h_pr80-90,h_pr90-99,h_pr99-100,boiler_mean,boiler_stddev,b_pr0-1,b_pr1-10,b_pr10-20,b_pr20-30,b_pr30-40,b_pr40-50,b_pr50-60,b_pr60-70,b_pr70-80,b_pr80-90,b_pr90-99,b_pr99-100
6981,73,F12,6,6,0.614668386,10.03147113,27.93205523,0.864919066,0.002864919,0.00744879,0.011889414,0.004727116,0.01131643,0.008451511,0.004154133,0.008881249,0.001575705,0.002148689,0.071622977,5.11213296,17.49728742,0.898868357,0.007735281,0.011889414,0.008165019,0.010600201,0.013751612,0.005873084,0.005156854,0.023778828,0.011746168,0.000572984,0.001862197
6970,73,F12,6,8,0.616068867,7.114677188,23.99369037,0.905451937,0.004304161,0.002582496,0.005164993,0.004017217,0.009469154,0.007030129,0.003156385,0.004017217,0.00215208,0.003156385,0.049497848,2.807517931,12.68065328,0.939311334,0.005451937,0.004447633,0.008608321,0.011047346,0.006169297,0.004160689,0.004447633,0.00989957,0.005308465,0.00071736,0.000430416
6963,74,F12,6,10,0.615395663,6.309248885,22.9075957,0.916846187,0.001579779,0.003877639,0.010914836,0.002441476,0.003303174,0.003159558,0.002585093,0.00344679,0.003159558,0.003159558,0.045526354,2.253913546,11.69062893,0.950739624,0.004164871,0.00804251,0.008616975,0.003015941,0.004021255,0.003590406,0.004452104,0.003159558,0.009622289,0.000143616,0.000430849
6978,74,F12,6,12,0.614502723,5.50868444,21.69473918,0.929922614,0.002722843,0.003439381,0.002722843,0.003439381,0.003296073,0.003152766,0.002866151,0.002436228,0.002292921,0.001576383,0.042132416,1.623545432,9.914274558,0.964603038,0.003582688,0.005159071,0.003869304,0.003869304,0.004585841,0.002436228,0.002579536,0.003296073,0.005302379,0,0.000716538
6979,73,F12,6,14,0.614701247,5.576429288,21.87766559,0.929932655,0.002722453,0.003438888,0.002149305,0.003868749,0.003295601,0.001576157,0.00286574,0.003438888,0.002006018,0.001719444,0.042986101,1.683092132,10.11090921,0.963318527,0.00429861,0.00429861,0.004441897,0.004012036,0.00429861,0.002579166,0.004155323,0.002579166,0.004441897,0.000573148,0.001003009
7000,73,F12,6,16,0.614142857,10.09634286,27.82005229,0.859,0.005857143,0.007428571,0.012428571,0.010714286,0.007428571,0.006857143,0.006142857,0.007,0.005,0.006857143,0.065285714,4.996928578,17.15920255,0.894285714,0.008,0.015,0.016285714,0.010142857,0.01,0.007428571,0.008857143,0.014428571,0.009142857,0.001142857,0.005285714
7011,73,F12,6,18,0.614177721,13.2624162,31.00579723,0.813863928,0.007844815,0.007987448,0.012551704,0.013978035,0.019112823,0.010840108,0.006703751,0.008985879,0.006561118,0.00570532,0.085865069,7.33889602,20.62411758,0.85052061,0.012409071,0.015974897,0.018684924,0.016973328,0.020681786,0.010269576,0.010840108,0.008843246,0.026672372,0.002282128,0.005847953
7010,73,F12,6,20,0.615549215,12.84024251,30.49783718,0.820827389,0.005848787,0.006704708,0.016262482,0.005991441,0.020970043,0.013124108,0.008131241,0.008559201,0.007703281,0.006276748,0.079600571,6.798430835,19.6280595,0.858059914,0.010413695,0.013409415,0.026533524,0.016262482,0.013124108,0.008844508,0.012125535,0.014265335,0.021398003,0.00085592,0.004707561
6978,73,F12,6,22,0.615219261,5.044912584,20.90380524,0.936658068,0.002149613,0.002722843,0.002436228,0.004012611,0.003009458,0.00171969,0.002579536,0.002149613,0.001433075,0.000429923,0.040699341,1.299656067,8.49081458,0.966036113,0.005445686,0.006735454,0.003582688,0.004442534,0.003582688,0.002436228,0.001433075,0.001862998,0.004012611,0.000286615,0.000143308
7192,76,F12,7,0,0.621384872,3.097622357,17.13995467,0.967046719,0.000278087,0.00041713,0.00041713,0.00041713,0.001112347,0.000139043,0,0.000278087,0.000278087,0.000139043,0.029477197,0.297080089,4.378234991,0.993186874,0.001390434,0.000695217,0.00083426,0.000139043,0.001529477,0,0.000278087,0.00041713,0.00125139,0,0.000278087
7037,76,F12,7,2,0.634787552,3.211695327,17.25003938,0.962199801,0.003268438,0.000568424,0,0.000426318,0.000852636,0.00284212,0.000142106,0.000142106,0.000142106,0,0.029415944,0.341622854,4.317948147,0.991331533,0.001847378,0.00071053,0.000426318,0.00071053,0.002700014,0.00071053,0.000284212,0.000142106,0.001136848,0,0
7127,76,F12,7,4,0.627893925,4.846934194,20.27142101,0.939385436,0.000140311,0.000701557,0.004910902,0.001122492,0.006875263,0.005051214,0.001122492,0.00280623,0.000140311,0,0.037743791,1.582811834,9.881776165,0.969552406,0.00098218,0.001403115,0.004209345,0.004209345,0.006454329,0.001403115,0.00280623,0.003086853,0.005472148,0,0.000420934
7249,76,F12,7,6,0.618706028,7.070161401,23.75675916,0.902331356,0.001931301,0.005793903,0.011587805,0.001793351,0.010070355,0.005518002,0.002759001,0.006207753,0.00096565,0.0008277,0.050213823,3.250434568,13.76365849,0.931300869,0.005931853,0.007173403,0.008139054,0.007035453,0.011449855,0.004276452,0.003724652,0.016140157,0.003310801,0.00013795,0.001379501
7272,76,F12,7,8,0.616749175,5.76050605,21.80510727,0.925467547,0.001375138,0.001787679,0.003575358,0.004812981,0.007013201,0.005913091,0.002750275,0.002337734,0.002475248,0.001512651,0.040979098,2.403492848,12.09767674,0.952007701,0.002475248,0.00330033,0.005363036,0.010863586,0.005088009,0.002887789,0.002750275,0.007975798,0.005225523,0.000550055,0.001512651
7266,76,F12,7,10,0.615882191,5.004197631,20.44454322,0.930635838,0.002890173,0.003991192,0.009633911,0.002614919,0.002752546,0.002202037,0.002339664,0.002614919,0.00206441,0.001926782,0.036333609,1.769033864,10.17826772,0.958023672,0.004128819,0.008120011,0.006743738,0.002614919,0.005505092,0.002477291,0.003303055,0.001238646,0.00715662,0.000275255,0.000412882
7256,76,F12,7,12,0.615628445,4.401584889,19.67534782,0.946113561,0.001791621,0.002067255,0.001929438,0.002205072,0.002342889,0.002342889,0.001515987,0.000689085,0.003169791,0.002342889,0.033489526,1.3204796,9.134765389,0.973263506,0.002342889,0.002618523,0.003445424,0.002618523,0.003445424,0.002067255,0.00137817,0.003169791,0.005099228,0.000137817,0.000413451
7278,76,F12,7,14,0.616515526,4.52851058,19.73784465,0.942017038,0.002748008,0.003022808,0.001374004,0.002335807,0.00370981,0.003160209,0.002748008,0.001511404,0.001374004,0.002061006,0.033937895,1.397801593,9.167652771,0.969359714,0.00370981,0.004122012,0.002061006,0.00370981,0.005083814,0.002061006,0.002061006,0.002885408,0.004534213,0,0.000412201
7305,76,F12,7,16,0.615331964,8.267912385,25.4732768,0.883367556,0.006297057,0.006707734,0.0091718,0.007802875,0.00698152,0.005612594,0.005338809,0.006160164,0.003969884,0.004791239,0.053798768,3.219616702,13.57080292,0.926625599,0.007118412,0.009993155,0.012320329,0.007665982,0.008213552,0.004517454,0.005201916,0.009308693,0.007118412,0.000410678,0.001505818
7313,76,F12,7,18,0.613975113,10.85628332,28.89537096,0.854642418,0.005743197,0.004785998,0.009982223,0.009571995,0.009435252,0.008478053,0.005743197,0.007247368,0.006563654,0.00492274,0.072883905,5.088841793,17.2824528,0.896075482,0.009982223,0.009435252,0.012170108,0.010939423,0.014357993,0.00738411,0.009571995,0.01175988,0.015862163,0.001093942,0.001367428
7302,76,F12,7,20,0.613393591,10.06264037,27.59942445,0.857847165,0.006436593,0.007532183,0.012188442,0.0056149,0.012736237,0.010271159,0.005888798,0.00671049,0.005888798,0.006436593,0.062448644,4.535250633,16.0820525,0.90002739,0.009723363,0.013694878,0.014790468,0.01013421,0.009997261,0.006299644,0.007943029,0.012462339,0.013420981,0.000684744,0.000821693
7289,76,F12,7,22,0.613938812,3.930758678,18.51509021,0.948689807,0.003018247,0.002057895,0.003567019,0.001783509,0.002881054,0.001509123,0.001920702,0.002057895,0.000411579,0.000685965,0.031417204,0.996734812,7.544906615,0.975305254,0.003704212,0.003567019,0.003567019,0.001783509,0.003567019,0.002606668,0.000960351,0.001783509,0.002743861,0.000137193,0.000274386
7034,76,F12,8,0,0.626386125,3.579556441,18.46296334,0.963036679,0.000284333,0,0.000284333,0.000284333,0.0004265,0.000142167,0.000284333,0.000284333,0.000142167,0.000284333,0.034546488,0.168168893,3.22188199,0.996445835,0.0004265,0.000284333,0.0004265,0.000568666,0.000284333,0.000142167,0.000284333,0.000568666,0.000568666,0,0
6903,76,F12,8,2,0.637114298,3.845067364,18.80175045,0.954657395,0.003766478,0.000434594,0.000434594,0.000579458,0.001303781,0.002897291,0,0.000579458,0.000289729,0,0.035057221,0.343749092,4.208593721,0.991452991,0.001158916,0.000724323,0.000289729,0.001448646,0.00318702,0.000144865,0.000579458,0.000434594,0.000579458,0,0
6979,75,F12,8,4,0.630462817,5.244705541,21.29248353,0.936523857,0.000716435,0.001146296,0.00429861,0.000573148,0.005874767,0.003438888,0.000716435,0.003295601,0.000716435,0.000429861,0.042269666,1.547714559,9.93546617,0.97033959,0.001719444,0.002292592,0.003582175,0.003725462,0.004441897,0.001003009,0.002722453,0.00429861,0.005444906,0.000143287,0.000286574
7097,76,F12,8,6,0.621812033,8.467422848,26.07581199,0.886008172,0.003381711,0.007608849,0.010426941,0.004931661,0.008454276,0.003522615,0.003381711,0.005636184,0.002395378,0.001268141,0.06298436,3.911638746,15.63157073,0.922079752,0.007749753,0.008313372,0.007186135,0.007890658,0.01070875,0.003522615,0.004649852,0.019163027,0.002395378,0.000704523,0.005636184
7125,76,F12,8,8,0.620070175,5.816266673,22.21830339,0.927859649,0.001684211,0.002105263,0.002807018,0.002105263,0.005192982,0.005894737,0.002105263,0.002666667,0.00154386,0.002105263,0.043929825,2.023354375,11.14550166,0.960701754,0.001684211,0.002385965,0.004631579,0.008280702,0.003508772,0.002245614,0.002947368,0.008982456,0.003789474,0.000280702,0.000561404
7154,76,F12,8,10,0.619513559,4.874895162,20.32106013,0.935001398,0.001677383,0.004473022,0.006010623,0.004053676,0.002655857,0.001677383,0.002516075,0.002236511,0.001397819,0.000838692,0.03746156,1.314956667,8.765923979,0.9682695,0.003494549,0.006989097,0.004473022,0.002935421,0.002376293,0.001956947,0.002655857,0.001956947,0.004473022,0.000139782,0.000279564
7152,76,F12,8,12,0.618987696,4.563241052,20.04622761,0.944770694,0.00139821,0.001677852,0.002516779,0.002796421,0.001677852,0.002237136,0.001817673,0.001118568,0.002237136,0.00139821,0.036353468,1.155494972,8.553188685,0.976510067,0.001957494,0.002237136,0.003914989,0.001817673,0.0026566,0.001817673,0.002376957,0.001817673,0.00405481,0.000279642,0.000559284
7155,76,F12,8,14,0.618867925,4.727379452,20.28871096,0.941719078,0.001956674,0.003074773,0.001257862,0.001956674,0.00293501,0.002096436,0.002236198,0.002375961,0.003074773,0.001397624,0.035918938,1.276464008,8.820642644,0.973584906,0.002375961,0.00293501,0.002096436,0.003074773,0.00405311,0.002096436,0.003214535,0.002655486,0.003354298,0.000139762,0.000419287
7140,76,F12,8,16,0.617787115,7.498305312,24.74933236,0.899579832,0.003781513,0.006302521,0.008823529,0.004341737,0.004761905,0.001960784,0.003781513,0.007843137,0.002661064,0.002380952,0.053781513,2.42189075,12.05022874,0.945938375,0.005322129,0.009803922,0.007422969,0.004201681,0.004341737,0.003361345,0.006022409,0.006862745,0.004481793,0.000560224,0.001680672
7145,76,F12,8,18,0.616655003,10.4423093,28.7177545,0.863121064,0.003918824,0.004758572,0.011476557,0.009237229,0.006857943,0.006158153,0.004058782,0.005878237,0.003918824,0.003778866,0.076836949,4.335367395,16.01969069,0.910846746,0.007277817,0.010076977,0.010916725,0.009657103,0.010356893,0.007417775,0.006438069,0.013156053,0.012176347,0.00069979,0.000979706
7187,76,F12,8,20,0.615555865,8.902323641,26.69655121,0.882704884,0.003895923,0.005704745,0.008070127,0.005565605,0.005704745,0.007652706,0.004313344,0.005426464,0.004035063,0.004313344,0.062613051,3.188924431,13.62483031,0.930290803,0.005704745,0.010852929,0.008626687,0.007513566,0.008904967,0.003617643,0.006957006,0.010018088,0.004730764,0.000834841,0.001947962
7137,76,F12,8,22,0.618747373,4.106207091,19.31369513,0.951800476,0.001401149,0.002522068,0.001681379,0.000980804,0.001120919,0.000980804,0.00056046,0.001261034,0.001401149,0.001120919,0.035168838,0.64232871,6.196913824,0.984727477,0.001821494,0.003082528,0.001961609,0.001261034,0.002101723,0.00056046,0.000700574,0.001681379,0.001821494,0,0.00028023
6556,74,F12,9,0,0.611195851,3.879392922,19.16013758,0.95942648,0.000305064,0.000457596,0.000457596,0.000305064,0.000457596,0.000305064,0.000305064,0,0.000457596,0.000457596,0.037065284,0.353462479,4.920932629,0.992220866,0.001067724,0.001830384,0.000915192,0.000152532,0.000457596,0.000305064,0.000152532,0.001067724,0.001372788,0,0.000457596
6434,74,F12,9,2,0.623096052,3.989182469,19.10591141,0.953061859,0.003419335,0.000310849,0.001243394,0.000310849,0.002020516,0.002486789,0,0.000777122,0,0.000155424,0.036213864,0.447388873,4.932740879,0.987876904,0.002331365,0.001554243,0.001398819,0.000777122,0.003574759,0.000155424,0.000621697,0.000310849,0.00108797,0,0.000310849
6522,74,F12,9,4,0.61392211,6.339558423,22.65556705,0.91567004,0.00107329,0.002453235,0.008586323,0.002299908,0.007819687,0.007973014,0.001533272,0.006133088,0.000459982,0.000306654,0.045691506,2.254323812,11.62764626,0.95292855,0.00275989,0.005673106,0.006746397,0.004753143,0.00873965,0.001993254,0.004139834,0.004753143,0.006133088,0.000306654,0.00107329
6634,74,F12,9,6,0.604914079,10.44339764,28.03728712,0.851823937,0.005577329,0.00768767,0.01748568,0.005728068,0.013415737,0.007386192,0.003768465,0.010551703,0.00542659,0.003919204,0.067229424,5.650768791,18.26707099,0.885287911,0.010551703,0.012812783,0.011908351,0.012511305,0.012662044,0.007989147,0.00768767,0.026077781,0.006180283,0.000452216,0.005878806
6677,74,F12,9,8,0.603714243,7.366841394,24.46743674,0.903549498,0.002995357,0.004642804,0.004043732,0.005840947,0.005092107,0.007338625,0.004043732,0.003594429,0.005092107,0.003594429,0.050172233,3.19983524,13.89116947,0.934850981,0.0041935,0.007488393,0.007338625,0.009585143,0.004942339,0.006140482,0.005840947,0.011681893,0.005691179,0.000748839,0.001497679
6660,74,F12,9,10,0.605405405,5.984249248,22.25581416,0.918618619,0.003453453,0.005405405,0.005405405,0.005555556,0.004804805,0.002852853,0.003303303,0.002852853,0.001951952,0.002552553,0.043243243,2.077657658,11.12589951,0.953303303,0.004354354,0.007657658,0.006156156,0.005705706,0.004954955,0.002852853,0.003153153,0.004804805,0.005555556,0.000600601,0.000900901
6668,74,F12,9,12,0.603929214,5.660872823,22.01683989,0.929214157,0.00284943,0.00224955,0.00269946,0.00284943,0.00404919,0.00344931,0.00224955,0.00284943,0.00209958,0.00314937,0.042291542,1.760857825,10.5577785,0.964307139,0.00329934,0.00434913,0.00359928,0.00344931,0.00479904,0.00239952,0.00374925,0.00269946,0.00554889,0.00119976,0.00059988
6685,74,F12,9,14,0.601944652,5.827614056,22.09860281,0.923410621,0.003141361,0.004188482,0.004188482,0.004038893,0.00433807,0.002991773,0.003889304,0.002243829,0.002842184,0.002692595,0.042034405,1.873881823,10.46109001,0.957816006,0.004188482,0.005684368,0.005534779,0.005086013,0.005385191,0.003590127,0.002991773,0.00433807,0.004038893,0.000598355,0.000747943
6700,74,F12,9,16,0.60119403,10.80220893,28.40541681,0.844179104,0.009701493,0.010895522,0.010447761,0.00761194,0.011940299,0.008208955,0.007164179,0.01119403,0.008208955,0.004776119,0.065671642,5.08895522,17.09664633,0.890895522,0.010298507,0.017164179,0.009701493,0.010149254,0.014328358,0.007761194,0.012537313,0.013283582,0.009552239,0.00119403,0.003134328
6713,74,F12,9,18,0.598838075,16.30907196,33.54323746,0.769849546,0.008788917,0.011917176,0.01936541,0.015939222,0.013704752,0.014151646,0.012215105,0.014151646,0.013257858,0.011321317,0.095337405,9.804647692,23.71096965,0.810814837,0.01489647,0.021152987,0.020408163,0.015343364,0.020408163,0.016684046,0.017726799,0.020259199,0.031282586,0.003277223,0.007746164
6716,74,F12,9,20,0.599315068,11.52747171,28.97419064,0.832489577,0.007444908,0.011614056,0.012507445,0.010273973,0.013549732,0.013400834,0.0080405,0.0080405,0.007742704,0.006104824,0.068790947,6.211003563,19.08478917,0.871947588,0.011465158,0.01697439,0.013400834,0.012954139,0.015783204,0.0080405,0.014145325,0.012656343,0.01369863,0.00238237,0.006551519
6665,73,F12,9,22,0.602550638,4.613638409,19.95802051,0.940585146,0.002100525,0.0036009,0.003300825,0.002850713,0.003150788,0.001950488,0.002100525,0.00180045,0.0012003,0.0012003,0.03615904,1.159504877,8.140356205,0.971342836,0.0036009,0.005551388,0.003300825,0.002850713,0.004051013,0.002100525,0.002100525,0.001650413,0.002250563,0.000450113,0.000750188
5586,63,F12,10,0,0.569817401,5.139008232,21.65977119,0.943071966,0.001611171,0.000537057,0.000537057,0.001432152,0.001969209,0.001074114,0.001611171,0.000358038,0.000358038,0.000179019,0.04726101,0.889778021,7.147220372,0.976011457,0.005549588,0.004654493,0.00179019,0.002148228,0.00179019,0.001969209,0.001253133,0.001253133,0.00358038,0,0
5491,63,F12,10,2,0.578583136,4.89011109,21.35953289,0.948643234,0.000182116,0.000546349,0.000364232,0.001092697,0.000546349,0.000364232,0.000364232,0.000910581,0,0.000546349,0.046439628,0.770988893,6.814961445,0.978146057,0.004735021,0.007466764,0.000728465,0.001092697,0.000910581,0.000910581,0.001274813,0.000728465,0.003642324,0.000364232,0
5537,63,F12,10,4,0.574498826,9.291078223,27.13136634,0.879718259,0.001806032,0.003792668,0.010836193,0.002167239,0.008307748,0.010294383,0.001083619,0.013184035,0.001083619,0.00054181,0.067184396,4.620841625,16.77528959,0.90897598,0.007404732,0.008127145,0.012100415,0.004334477,0.016073686,0.002709048,0.009752574,0.012642225,0.016796099,0.000361206,0.000722413
5618,63,F12,10,6,0.567105732,15.23896405,31.13444687,0.756852973,0.011925952,0.012281951,0.031505874,0.016731933,0.029369883,0.019045924,0.00996796,0.022249911,0.007831969,0.008543966,0.073691705,9.452723395,21.60176816,0.784442862,0.021893912,0.026877892,0.030793877,0.026343895,0.025275899,0.017799929,0.019401922,0.024563902,0.020291919,0.001067996,0.001245995
5647,63,F12,10,8,0.56667257,12.73205242,30.5343566,0.822737737,0.008854259,0.007968833,0.00991677,0.011333451,0.014520985,0.00991677,0.009385514,0.010093855,0.010625111,0.006906322,0.077740393,7.994227029,21.66943191,0.84575881,0.012041792,0.013458474,0.018239773,0.016291836,0.017708518,0.007614663,0.015229325,0.021427307,0.02461484,0.000708341,0.006906322
5652,64,F12,10,10,0.566171267,10.53582801,27.94561586,0.844833687,0.009023355,0.011500354,0.012208068,0.011854211,0.008492569,0.007607926,0.009023355,0.00955414,0.006723284,0.006723284,0.062455768,6.094285219,18.87748461,0.871196037,0.013446568,0.016631281,0.017162067,0.012384996,0.012208068,0.008669498,0.01079264,0.00955414,0.022292994,0.002123142,0.00353857
5656,63,F12,10,12,0.568069307,10.47963226,27.97509712,0.850777935,0.006895332,0.008486563,0.011492221,0.009724187,0.009547383,0.008132956,0.007602546,0.0104314,0.00937058,0.006895332,0.060643564,5.779826731,18.61063103,0.881895332,0.011669024,0.015735502,0.010608204,0.011138614,0.013260255,0.00830976,0.012022631,0.009193777,0.02033239,0.002298444,0.003536068
